Municipio;año;Cultivo;Subregion;Latitud;Longitud;Altitud (msnm);Temp, Promedio (°C);Precipitación (mm/año);Produccion_toneladas;Clasificacion;Relieve Predominante
Yotoco;2021;Aguacate;Centro;3,86;-76,39;972;24;1250;360;Ladera;Montañoso
Yotoco;2022;Aguacate;Centro;3,86;-76,39;972;24;1250;360;Ladera;Montañoso
Yumbo;2012;Papaya;Sur;3,58;-76,49;995;25;1050;360;Valle;Plano
Roldanillo;2006;Melón;Norte;4,41;-76,15;966;24;1150;3300;Ladera;Montañoso
Toro;2006;Melón;Norte;4,61;-76,08;950;24;1200;4960;Ladera;Montañoso
Ginebra;2003;Cítricos;Sur;3,73;-76,27;1100;23;1300;362;Ladera;Montañoso
Ginebra;2003;Mora;Sur;3,73;-76,27;1100;23;1300;362;Ladera;Montañoso
Bolivar;2013;Vid;Norte;4,34;-76,18;978;24;1100;363;Ladera;Montañoso
Argelia;2003;Lulo;Norte;4,48;-76,11;1560;20;2200;364;Ladera;Montañoso
El Cerrito;2014;Aguacate;Sur;3,68;-76,31;987;24;1150;364;Valle;Plano
San Pedro;2009;Cítricos;Centro;3,99;-76,23;980;24;1200;364;Valle;Plano
San Pedro;2021;Limón;Centro;3,99;-76,23;980;24;1200;364;Valle;Plano
La Unión;2017;Cítricos;Norte;4,53;-76,1;975;24;1100;364,5;Ladera;Montañoso
La Unión;2018;Cítricos;Norte;4,53;-76,1;975;24;1100;364,5;Ladera;Montañoso
Buga;2009;Cítricos;Centro;3,9;-76,3;969;24;1050;365;Valle;Plano
La Cumbre;2012;Banano;Sur;3,64;-76,56;1550;19;2100;365;Ladera;Montañoso
Yumbo;2018;Papaya;Sur;3,58;-76,49;995;25;1050;365;Valle;Plano
Zarzal;2004;Guayaba;Norte;4,39;-76,07;916;25;1150;365;Valle;Plano
Restrepo;2021;Naranja;Centro;3,82;-76,52;1400;20;1600;365,91;Ladera;Montañoso
Restrepo;2010;Aguacate;Centro;3,82;-76,52;1400;20;1600;366;Ladera;Montañoso
Tuluá;2014;Lulo;Centro;4,08;-76,19;960;24;1200;366;Valle;Plano
Versalles;2004;Lulo;Norte;4,58;-76,2;1864;17;2400;366;Ladera;Montañoso
Yotoco;2016;Aguacate;Centro;3,86;-76,39;972;24;1250;366;Ladera;Montañoso
Yotoco;2017;Aguacate;Centro;3,86;-76,39;972;24;1250;366;Ladera;Montañoso
Roldanillo;2009;Aguacate;Norte;4,41;-76,15;966;24;1150;367;Ladera;Montañoso
Roldanillo;2010;Aguacate;Norte;4,41;-76,15;966;24;1150;367;Ladera;Montañoso
El Dovio;2022;Maracuyá;Norte;4,51;-76,24;1434;20;2400;367,5;Ladera;Montañoso
Obando;2017;Mango;Norte;4,58;-75,97;917;25;1200;367,75;Valle;Plano
Vijes;2021;Maracuyá;Sur;3,71;-76,43;987;24;1100;368;Ladera;Montañoso
Yotoco;2019;Vid;Centro;3,86;-76,39;972;24;1250;369;Ladera;Montañoso
Yotoco;2020;Vid;Centro;3,86;-76,39;972;24;1250;369;Ladera;Montañoso
Yotoco;2021;Vid;Centro;3,86;-76,39;972;24;1250;369;Ladera;Montañoso
Bugalagrande;2010;Aguacate;Centro;4,21;-76,16;950;25;1150;370;Valle;Plano
Jamundí;2000;Mora;Sur;3,26;-76,54;975;24;1550;370;Valle;Plano
Jamundí;2020;Maracuyá;Sur;3,26;-76,54;975;24;1550;370;Valle;Plano
Buga;2000;Mora;Centro;3,9;-76,3;969;24;1050;371;Valle;Plano
Andalucia;2011;Zapote;Centro;4,17;-76,16;985;24;1100;372;Valle;Plano
Andalucia;2012;Zapote;Centro;4,17;-76,16;985;24;1100;372;Valle;Plano
Jamundí;2005;Piña;Sur;3,26;-76,54;975;24;1550;372;Valle;Plano
La Cumbre;2000;Banano;Sur;3,64;-76,56;1550;19;2100;372;Ladera;Montañoso
San Pedro;2017;Granadilla;Centro;3,99;-76,23;980;24;1200;372;Valle;Plano
Riofrío;2005;Guayaba;Centro;4,16;-76,29;965;24;1300;374;Ladera;Montañoso
Riofrío;2006;Guayaba;Centro;4,16;-76,29;965;24;1300;374;Ladera;Montañoso
Riofrío;2007;Guayaba;Centro;4,16;-76,29;965;24;1300;374;Ladera;Montañoso
Roldanillo;2009;Vid;Norte;4,41;-76,15;966;24;1150;374;Ladera;Montañoso
Candelaria;2022;Naranja;Sur;3,41;-76,35;973;25;1000;374,22;Valle;Plano
Ansermanuevo;2021;Naranja;Norte;4,79;-76;1030;23;1600;374,23;Ladera;Montañoso
Andalucia;2021;Maracuyá;Centro;4,17;-76,16;985;24;1100;375;Valle;Plano
Jamundí;2007;Mango;Sur;3,26;-76,54;975;24;1550;375;Valle;Plano
Jamundí;2007;Maracuyá;Sur;3,26;-76,54;975;24;1550;375;Valle;Plano
La Unión;2003;Cítricos;Norte;4,53;-76,1;975;24;1100;375;Ladera;Montañoso
San Pedro;2013;Granadilla;Centro;3,99;-76,23;980;24;1200;375;Valle;Plano
Trujillo;2004;Tomate de Árbol;Centro;4,22;-76,33;1260;21;2100;375;Ladera;Montañoso
Trujillo;2005;Tomate de Árbol;Centro;4,22;-76,33;1260;21;2100;375;Ladera;Montañoso
Versalles;2019;Lulo;Norte;4,58;-76,2;1864;17;2400;375;Ladera;Montañoso
Vijes;2018;Maracuyá;Sur;3,71;-76,43;987;24;1100;375;Ladera;Montañoso
Yotoco;2006;Guayaba;Centro;3,86;-76,39;972;24;1250;375;Ladera;Montañoso
Pradera;2003;Guayaba;Sur;3,42;-76,24;1070;23;1400;376;Ladera;Montañoso
Pradera;2004;Guayaba;Sur;3,42;-76,24;1070;23;1400;376;Ladera;Montañoso
Yotoco;2015;Guayaba;Centro;3,86;-76,39;972;24;1250;376;Ladera;Montañoso
Bolivar;2020;Maracuyá;Norte;4,34;-76,18;978;24;1100;378;Ladera;Montañoso
Calima Darién;2018;Aguacate;Centro;3,89;-76,49;1485;18;2300;378;Ladera;Montañoso
Guacarí;2020;Mora;Centro;3,76;-76,33;980;24;1100;378;Valle;Plano
Jamundí;2010;Mango;Sur;3,26;-76,54;975;24;1550;378;Valle;Plano
Yotoco;2018;Aguacate;Centro;3,86;-76,39;972;24;1250;378;Ladera;Montañoso
Obando;2018;Mango;Norte;4,58;-75,97;917;25;1200;378,75;Valle;Plano
El Dovio;2021;Aguacate;Norte;4,51;-76,24;1434;20;2400;378,88;Ladera;Montañoso
Dagua;2021;Limón;Sur;3,66;-76,69;828;24;2200;379,93;Ladera;Montañoso
Ansermanuevo;2022;Guanábana;Norte;4,79;-76;1030;23;1600;380;Ladera;Montañoso
Dagua;2013;Maracuyá;Sur;3,66;-76,69;828;24;2200;380;Ladera;Montañoso
Dagua;2014;Maracuyá;Sur;3,66;-76,69;828;24;2200;380;Ladera;Montañoso
Guacarí;2007;Mora;Centro;3,76;-76,33;980;24;1100;380;Valle;Plano
Jamundí;2019;Mango;Sur;3,26;-76,54;975;24;1550;380;Valle;Plano
Jamundí;2021;Mango;Sur;3,26;-76,54;975;24;1550;380;Valle;Plano
Jamundí;2022;Mango;Sur;3,26;-76,54;975;24;1550;380;Valle;Plano
Tuluá;2006;Guanábana;Centro;4,08;-76,19;960;24;1200;380;Valle;Plano
Vijes;2016;Banano;Sur;3,71;-76,43;987;24;1100;380;Ladera;Montañoso
Zarzal;2014;Guanábana;Norte;4,39;-76,07;916;25;1150;380;Valle;Plano
Candelaria;2019;Maracuyá;Sur;3,41;-76,35;973;25;1000;381,6;Valle;Plano
Candelaria;2000;Cítricos;Sur;3,41;-76,35;973;25;1000;382;Valle;Plano
Tuluá;2017;Papaya;Centro;4,08;-76,19;960;24;1200;382,5;Valle;Plano
Restrepo;2005;Banano;Centro;3,82;-76,52;1400;20;1600;383;Ladera;Montañoso
Restrepo;2009;Banano;Centro;3,82;-76,52;1400;20;1600;383;Ladera;Montañoso
Restrepo;2010;Banano;Centro;3,82;-76,52;1400;20;1600;383;Ladera;Montañoso
Restrepo;2011;Aguacate;Centro;3,82;-76,52;1400;20;1600;383;Ladera;Montañoso
La Cumbre;2010;Banano;Sur;3,64;-76,56;1550;19;2100;384;Ladera;Montañoso
Sevilla;2009;Lulo;Centro;4,26;-75,93;1612;19;2200;384;Ladera;Montañoso
Sevilla;2020;Piña;Centro;4,26;-75,93;1612;19;2200;384;Ladera;Montañoso
Buga;2008;Guayaba;Centro;3,9;-76,3;969;24;1050;385;Valle;Plano
Riofrío;2021;Aguacate Hass;Centro;4,16;-76,29;965;24;1300;385;Ladera;Montañoso
San Pedro;2008;Banano;Centro;3,99;-76,23;980;24;1200;385;Valle;Plano
San Pedro;2009;Banano;Centro;3,99;-76,23;980;24;1200;385;Valle;Plano
Ansermanuevo;2018;Granadilla;Norte;4,79;-76;1030;23;1600;387;Ladera;Montañoso
San Pedro;2004;Banano;Centro;3,99;-76,23;980;24;1200;387;Valle;Plano
San Pedro;2005;Banano;Centro;3,99;-76,23;980;24;1200;387;Valle;Plano
Yumbo;2022;Plátano;Sur;3,58;-76,49;995;25;1050;387;Valle;Plano
Tuluá;2017;Fresa;Centro;4,08;-76,19;960;24;1200;387,5;Valle;Plano
Bolivar;2007;Cítricos;Norte;4,34;-76,18;978;24;1100;388;Ladera;Montañoso
San Pedro;2006;Banano;Centro;3,99;-76,23;980;24;1200;388;Valle;Plano
Jamundí;2021;Limón;Sur;3,26;-76,54;975;24;1550;389,26;Valle;Plano
Alcalá;2013;Aguacate;Norte;4,67;-75,89;1290;21;2100;390;Ladera;Montañoso
Cali;2007;Plátano;Sur;3,45;-76,53;995;24;1450;390;Valle;Plano
El Dovio;2016;Maracuyá;Norte;4,51;-76,24;1434;20;2400;390;Ladera;Montañoso
La Victoria;2018;Aguacate;Norte;4,52;-76,04;915;25;1100;390;Valle;Plano
Obando;2016;Mango;Norte;4,58;-75,97;917;25;1200;390;Valle;Plano
San Pedro;2018;Granadilla;Centro;3,99;-76,23;980;24;1200;390;Valle;Plano
Tuluá;2020;Papaya;Centro;4,08;-76,19;960;24;1200;390;Valle;Plano
Vijes;2010;Papaya;Sur;3,71;-76,43;987;24;1100;390;Ladera;Montañoso
Vijes;2014;Banano;Sur;3,71;-76,43;987;24;1100;390;Ladera;Montañoso
Vijes;2021;Banano;Sur;3,71;-76,43;987;24;1100;390;Ladera;Montañoso
Vijes;2022;Banano;Sur;3,71;-76,43;987;24;1100;390;Ladera;Montañoso
Yumbo;2010;Aguacate;Sur;3,58;-76,49;995;25;1050;390;Valle;Plano
Yumbo;2011;Aguacate;Sur;3,58;-76,49;995;25;1050;390;Valle;Plano
Candelaria;2020;Maracuyá;Sur;3,41;-76,35;973;25;1000;390,6;Valle;Plano
Roldanillo;2022;Lulo;Norte;4,41;-76,15;966;24;1150;391;Ladera;Montañoso
Bolivar;2000;Maracuyá;Norte;4,34;-76,18;978;24;1100;391,5;Ladera;Montañoso
Ginebra;2018;Plátano;Sur;3,73;-76,27;1100;23;1300;392;Ladera;Montañoso
Ginebra;2019;Plátano;Sur;3,73;-76,27;1100;23;1300;392;Ladera;Montañoso
Guacarí;2007;Lulo;Centro;3,76;-76,33;980;24;1100;392;Valle;Plano
Guacarí;2008;Lulo;Centro;3,76;-76,33;980;24;1100;392;Valle;Plano
Guacarí;2009;Lulo;Centro;3,76;-76,33;980;24;1100;392;Valle;Plano
Guacarí;2019;Mora;Centro;3,76;-76,33;980;24;1100;392;Valle;Plano
La Cumbre;2008;Lulo;Sur;3,64;-76,56;1550;19;2100;392;Ladera;Montañoso
Versalles;2014;Granadilla;Norte;4,58;-76,2;1864;17;2400;392;Ladera;Montañoso
Roldanillo;2003;Papaya;Norte;4,41;-76,15;966;24;1150;393;Ladera;Montañoso
Tuluá;2012;Lulo;Centro;4,08;-76,19;960;24;1200;393;Valle;Plano
Buga;2004;Curuba;Centro;3,9;-76,3;969;24;1050;394;Valle;Plano
Bolivar;2006;Banano;Norte;4,34;-76,18;978;24;1100;396;Ladera;Montañoso
Buga;2010;Guayaba;Centro;3,9;-76,3;969;24;1050;396;Valle;Plano
Caicedonia;2005;Maracuyá;Centro;4,33;-75,83;1100;22;2100;396;Ladera;Montañoso
La Victoria;2014;Guayaba;Norte;4,52;-76,04;915;25;1100;396;Valle;Plano
Restrepo;2006;Banano;Centro;3,82;-76,52;1400;20;1600;396;Ladera;Montañoso
Restrepo;2007;Banano;Centro;3,82;-76,52;1400;20;1600;396;Ladera;Montañoso
Roldanillo;2012;Plátano;Norte;4,41;-76,15;966;24;1150;396;Ladera;Montañoso
Tuluá;2020;Tomate de Árbol;Centro;4,08;-76,19;960;24;1200;396;Valle;Plano
Dagua;2017;Lulo;Sur;3,66;-76,69;828;24;2200;397,5;Ladera;Montañoso
Calima Darién;2016;Aguacate;Centro;3,89;-76,49;1485;18;2300;398;Ladera;Montañoso
Tuluá;2015;Mora;Centro;4,08;-76,19;960;24;1200;398;Valle;Plano
Candelaria;2018;Maracuyá;Sur;3,41;-76,35;973;25;1000;399;Valle;Plano
El Cerrito;2021;Naranja;Sur;3,68;-76,31;987;24;1150;399,18;Valle;Plano
El Cerrito;2022;Naranja;Sur;3,68;-76,31;987;24;1150;399,2;Valle;Plano
Andalucia;2009;Aguacate;Centro;4,17;-76,16;985;24;1100;400;Valle;Plano
Argelia;2008;Aguacate;Norte;4,48;-76,11;1560;20;2200;400;Ladera;Montañoso
Bolivar;2022;Sandía;Norte;4,34;-76,18;978;24;1100;400;Ladera;Montañoso
Buga;2001;Guanábana;Centro;3,9;-76,3;969;24;1050;400;Valle;Plano
Bugalagrande;2007;Aguacate;Centro;4,21;-76,16;950;25;1150;400;Valle;Plano
Candelaria;2012;Maracuyá;Sur;3,41;-76,35;973;25;1000;400;Valle;Plano
Candelaria;2013;Maracuyá;Sur;3,41;-76,35;973;25;1000;400;Valle;Plano
Dagua;2005;Aguacate;Sur;3,66;-76,69;828;24;2200;400;Ladera;Montañoso
Dagua;2006;Aguacate;Sur;3,66;-76,69;828;24;2200;400;Ladera;Montañoso
Dagua;2017;Aguacate;Sur;3,66;-76,69;828;24;2200;400;Ladera;Montañoso
El Cerrito;2015;Aguacate;Sur;3,68;-76,31;987;24;1150;400;Valle;Plano
El Dovio;2007;Banano;Norte;4,51;-76,24;1434;20;2400;400;Ladera;Montañoso
El Dovio;2009;Plátano;Norte;4,51;-76,24;1434;20;2400;400;Ladera;Montañoso
El Dovio;2010;Plátano;Norte;4,51;-76,24;1434;20;2400;400;Ladera;Montañoso
Ginebra;2017;Plátano;Sur;3,73;-76,27;1100;23;1300;400;Ladera;Montañoso
Obando;2018;Papaya;Norte;4,58;-75,97;917;25;1200;400;Valle;Plano
Obando;2019;Papaya;Norte;4,58;-75,97;917;25;1200;400;Valle;Plano
Riofrío;2019;Aguacate;Centro;4,16;-76,29;965;24;1300;400;Ladera;Montañoso
Roldanillo;2016;Cítricos;Norte;4,41;-76,15;966;24;1150;400;Ladera;Montañoso
Bolivar;2006;Melón;Norte;4,34;-76,18;978;24;1100;5670;Ladera;Montañoso
Trujillo;2016;Cítricos;Centro;4,22;-76,33;1260;21;2100;400;Ladera;Montañoso
Trujillo;2017;Cítricos;Centro;4,22;-76,33;1260;21;2100;400;Ladera;Montañoso
Tuluá;2014;Tomate de Árbol;Centro;4,08;-76,19;960;24;1200;400;Valle;Plano
Vijes;2015;Banano;Sur;3,71;-76,43;987;24;1100;400;Ladera;Montañoso
Vijes;2015;Cítricos;Sur;3,71;-76,43;987;24;1100;400;Ladera;Montañoso
Yotoco;2000;Cítricos;Centro;3,86;-76,39;972;24;1250;400;Ladera;Montañoso
Yotoco;2007;Guayaba;Centro;3,86;-76,39;972;24;1250;400;Ladera;Montañoso
Yumbo;2002;Piña;Sur;3,58;-76,49;995;25;1050;400;Valle;Plano
Yumbo;2019;Mango;Sur;3,58;-76,49;995;25;1050;400;Valle;Plano
Zarzal;2007;Maracuyá;Norte;4,39;-76,07;916;25;1150;400;Valle;Plano
Zarzal;2014;Maracuyá;Norte;4,39;-76,07;916;25;1150;400;Valle;Plano
La Unión;2013;Guayaba;Norte;4,53;-76,1;975;24;1100;401;Ladera;Montañoso
Ansermanuevo;2003;Banano;Norte;4,79;-76;1030;23;1600;402;Ladera;Montañoso
Ansermanuevo;2009;Maracuyá;Norte;4,79;-76;1030;23;1600;402;Ladera;Montañoso
Candelaria;2021;Maracuyá;Sur;3,41;-76,35;973;25;1000;402,5;Valle;Plano
Ansermanuevo;2002;Granadilla;Norte;4,79;-76;1030;23;1600;403;Ladera;Montañoso
Pradera;2000;Cítricos;Sur;3,42;-76,24;1070;23;1400;403;Ladera;Montañoso
Pradera;2001;Cítricos;Sur;3,42;-76,24;1070;23;1400;403;Ladera;Montañoso
Pradera;2002;Cítricos;Sur;3,42;-76,24;1070;23;1400;403;Ladera;Montañoso
Tuluá;2008;Curuba;Centro;4,08;-76,19;960;24;1200;403;Valle;Plano
Argelia;2002;Lulo;Norte;4,48;-76,11;1560;20;2200;404;Ladera;Montañoso
Tuluá;2014;Mora;Centro;4,08;-76,19;960;24;1200;404;Valle;Plano
Andalucia;2021;Aguacate;Centro;4,17;-76,16;985;24;1100;405;Valle;Plano
Candelaria;2017;Maracuyá;Sur;3,41;-76,35;973;25;1000;405;Valle;Plano
Ginebra;2004;Mora;Sur;3,73;-76,27;1100;23;1300;405;Ladera;Montañoso
Guacarí;2010;Guayaba;Centro;3,76;-76,33;980;24;1100;405;Valle;Plano
Guacarí;2011;Guayaba;Centro;3,76;-76,33;980;24;1100;405;Valle;Plano
Guacarí;2012;Guayaba;Centro;3,76;-76,33;980;24;1100;405;Valle;Plano
Vijes;2020;Maracuyá;Sur;3,71;-76,43;987;24;1100;405;Ladera;Montañoso
Yotoco;2017;Maracuyá;Centro;3,86;-76,39;972;24;1250;405;Ladera;Montañoso
Bolivar;2008;Maracuyá;Norte;4,34;-76,18;978;24;1100;406;Ladera;Montañoso
San Pedro;2017;Cítricos;Centro;3,99;-76,23;980;24;1200;406;Valle;Plano
Yotoco;2014;Guayaba;Centro;3,86;-76,39;972;24;1250;406;Ladera;Montañoso
Bolivar;2005;Cítricos;Norte;4,34;-76,18;978;24;1100;408;Ladera;Montañoso
El Dovio;2014;Lulo;Norte;4,51;-76,24;1434;20;2400;408;Ladera;Montañoso
La Unión;2020;Aguacate Hass;Norte;4,53;-76,1;975;24;1100;408;Ladera;Montañoso
Restrepo;2001;Aguacate;Centro;3,82;-76,52;1400;20;1600;408;Ladera;Montañoso
Restrepo;2002;Aguacate;Centro;3,82;-76,52;1400;20;1600;408;Ladera;Montañoso
La Unión;2006;Melón;Norte;4,53;-76,1;975;24;1100;6840;Ladera;Montañoso
Yumbo;2015;Papaya;Sur;3,58;-76,49;995;25;1050;408;Valle;Plano
Versalles;2017;Mora;Norte;4,58;-76,2;1864;17;2400;409,2;Ladera;Montañoso
Andalucia;2007;Aguacate;Centro;4,17;-76,16;985;24;1100;410;Valle;Plano
Ginebra;2021;Mora;Sur;3,73;-76,27;1100;23;1300;410;Ladera;Montañoso
La Victoria;2022;Mango;Norte;4,52;-76,04;915;25;1100;410;Valle;Plano
Ulloa;2007;Aguacate;Norte;4,7;-75,84;1350;21;2100;410;Ladera;Montañoso
Versalles;2012;Banano;Norte;4,58;-76,2;1864;17;2400;410;Ladera;Montañoso
Trujillo;2007;Melón;Centro;4,22;-76,33;1260;21;2100;214;Ladera;Montañoso
Ansermanuevo;2008;Cítricos;Norte;4,79;-76;1030;23;1600;414;Ladera;Montañoso
Dagua;2016;Maracuyá;Sur;3,66;-76,69;828;24;2200;414;Ladera;Montañoso
Roldanillo;2002;Papaya;Norte;4,41;-76,15;966;24;1150;414;Ladera;Montañoso
Yotoco;2012;Guayaba;Centro;3,86;-76,39;972;24;1250;414;Ladera;Montañoso
La Unión;2019;Aguacate;Norte;4,53;-76,1;975;24;1100;415,2;Ladera;Montañoso
Candelaria;2011;Guayaba;Sur;3,41;-76,35;973;25;1000;416;Valle;Plano
Ginebra;2004;Cítricos;Sur;3,73;-76,27;1100;23;1300;416;Ladera;Montañoso
La Unión;2022;Plátano;Norte;4,53;-76,1;975;24;1100;416;Ladera;Montañoso
La Victoria;2013;Maracuyá;Norte;4,52;-76,04;915;25;1100;416;Valle;Plano
Restrepo;2004;Aguacate;Centro;3,82;-76,52;1400;20;1600;417;Ladera;Montañoso
Candelaria;2012;Guayaba;Sur;3,41;-76,35;973;25;1000;418;Valle;Plano
Candelaria;2013;Guayaba;Sur;3,41;-76,35;973;25;1000;418;Valle;Plano
Restrepo;2003;Aguacate;Centro;3,82;-76,52;1400;20;1600;418;Ladera;Montañoso
Jamundí;2006;Mora;Sur;3,26;-76,54;975;24;1550;419;Valle;Plano
Tuluá;2013;Mora;Centro;4,08;-76,19;960;24;1200;419;Valle;Plano
Alcalá;2017;Aguacate;Norte;4,67;-75,89;1290;21;2100;420;Ladera;Montañoso
Alcalá;2018;Aguacate;Norte;4,67;-75,89;1290;21;2100;420;Ladera;Montañoso
Argelia;2006;Aguacate;Norte;4,48;-76,11;1560;20;2200;420;Ladera;Montañoso
Bolivar;2003;Banano;Norte;4,34;-76,18;978;24;1100;420;Ladera;Montañoso
Buenaventura;2018;Chontaduro;Pacifico;3,88;-77,03;7;27;7000;420;Costa;Costero
Buenaventura;2019;Chontaduro;Pacifico;3,88;-77,03;7;27;7000;420;Costa;Costero
Buga;2002;Cítricos;Centro;3,9;-76,3;969;24;1050;420;Valle;Plano
Cali;2019;Cítricos;Sur;3,45;-76,53;995;24;1450;420;Valle;Plano
Calima Darién;2014;Aguacate;Centro;3,89;-76,49;1485;18;2300;420;Ladera;Montañoso
El Dovio;2008;Lulo;Norte;4,51;-76,24;1434;20;2400;420;Ladera;Montañoso
Guacarí;2019;Plátano;Centro;3,76;-76,33;980;24;1100;420;Valle;Plano
La Victoria;2011;Papaya;Norte;4,52;-76,04;915;25;1100;420;Valle;Plano
La Victoria;2012;Papaya;Norte;4,52;-76,04;915;25;1100;420;Valle;Plano
Palmira;2006;Guayaba;Sur;3,54;-76,3;1001;24;1150;420;Valle;Plano
Roldanillo;2006;Pitaya;Norte;4,41;-76,15;966;24;1150;420;Ladera;Montañoso
Roldanillo;2007;Pitaya;Norte;4,41;-76,15;966;24;1150;420;Ladera;Montañoso
Roldanillo;2008;Pitaya;Norte;4,41;-76,15;966;24;1150;420;Ladera;Montañoso
San Pedro;2007;Banano;Centro;3,99;-76,23;980;24;1200;420;Valle;Plano
San Pedro;2012;Cítricos;Centro;3,99;-76,23;980;24;1200;420;Valle;Plano
San Pedro;2013;Cítricos;Centro;3,99;-76,23;980;24;1200;420;Valle;Plano
San Pedro;2015;Maracuyá;Centro;3,99;-76,23;980;24;1200;420;Valle;Plano
Tuluá;2019;Papaya;Centro;4,08;-76,19;960;24;1200;420;Valle;Plano
Tuluá;2021;Papaya;Centro;4,08;-76,19;960;24;1200;420;Valle;Plano
Versalles;2010;Granadilla;Norte;4,58;-76,2;1864;17;2400;420;Ladera;Montañoso
Yotoco;2015;Piña;Centro;3,86;-76,39;972;24;1250;420;Ladera;Montañoso
Yotoco;2016;Piña;Centro;3,86;-76,39;972;24;1250;420;Ladera;Montañoso
Toro;2000;Cítricos;Norte;4,61;-76,08;950;24;1200;420,5;Ladera;Montañoso
Ginebra;2005;Mora;Sur;3,73;-76,27;1100;23;1300;421;Ladera;Montañoso
Tuluá;2009;Mora;Centro;4,08;-76,19;960;24;1200;422;Valle;Plano
Versalles;2005;Lulo;Norte;4,58;-76,2;1864;17;2400;422;Ladera;Montañoso
Dagua;2009;Lulo;Sur;3,66;-76,69;828;24;2200;423;Ladera;Montañoso
La Unión;2016;Aguacate;Norte;4,53;-76,1;975;24;1100;424;Ladera;Montañoso
Ansermanuevo;2002;Banano;Norte;4,79;-76;1030;23;1600;425;Ladera;Montañoso
Bolivar;2005;Lulo;Norte;4,34;-76,18;978;24;1100;425;Ladera;Montañoso
Guacarí;2008;Mora;Centro;3,76;-76,33;980;24;1100;425;Valle;Plano
Guacarí;2009;Mora;Centro;3,76;-76,33;980;24;1100;425;Valle;Plano
La Cumbre;2008;Mora;Sur;3,64;-76,56;1550;19;2100;425;Ladera;Montañoso
La Unión;2020;Sandía;Norte;4,53;-76,1;975;24;1100;425;Ladera;Montañoso
Restrepo;2000;Aguacate;Centro;3,82;-76,52;1400;20;1600;425;Ladera;Montañoso
Obando;2015;Mango;Norte;4,58;-75,97;917;25;1200;426;Valle;Plano
Guacarí;2015;Cítricos;Centro;3,76;-76,33;980;24;1100;427;Valle;Plano
San Pedro;2014;Cítricos;Centro;3,99;-76,23;980;24;1200;427;Valle;Plano
Ulloa;2001;Aguacate;Norte;4,7;-75,84;1350;21;2100;427;Ladera;Montañoso
Andalucia;2005;Plátano;Centro;4,17;-76,16;985;24;1100;428;Valle;Plano
Jamundí;2022;Limón;Sur;3,26;-76,54;975;24;1550;429,2;Valle;Plano
Cali;2008;Cítricos;Sur;3,45;-76,53;995;24;1450;430;Valle;Plano
Ginebra;2013;Mora;Sur;3,73;-76,27;1100;23;1300;430;Ladera;Montañoso
Ginebra;2014;Mora;Sur;3,73;-76,27;1100;23;1300;430;Ladera;Montañoso
Guacarí;2014;Aguacate;Centro;3,76;-76,33;980;24;1100;430;Valle;Plano
Guacarí;2016;Aguacate;Centro;3,76;-76,33;980;24;1100;430;Valle;Plano
Riofrío;2020;Aguacate Hass;Centro;4,16;-76,29;965;24;1300;430;Ladera;Montañoso
Alcalá;2021;Guayaba;Norte;4,67;-75,89;1290;21;2100;431,34;Ladera;Montañoso
Bolivar;2000;Papaya;Norte;4,34;-76,18;978;24;1100;432;Ladera;Montañoso
El Cairo;2003;Banano;Norte;4,76;-76,22;1850;17;2800;432;Ladera;Montañoso
Ginebra;2020;Plátano;Sur;3,73;-76,27;1100;23;1300;432;Ladera;Montañoso
Guacarí;2015;Aguacate;Centro;3,76;-76,33;980;24;1100;432;Valle;Plano
Roldanillo;2003;Guayaba;Norte;4,41;-76,15;966;24;1150;432;Ladera;Montañoso
Toro;2015;Guanábana;Norte;4,61;-76,08;950;24;1200;432;Ladera;Montañoso
Tuluá;2019;Tomate de Árbol;Centro;4,08;-76,19;960;24;1200;432;Valle;Plano
Trujillo;2015;Aguacate;Centro;4,22;-76,33;1260;21;2100;434;Ladera;Montañoso
Tuluá;2018;Fresa;Centro;4,08;-76,19;960;24;1200;434;Valle;Plano
Tuluá;2019;Fresa;Centro;4,08;-76,19;960;24;1200;434;Valle;Plano
Ulloa;2004;Aguacate;Norte;4,7;-75,84;1350;21;2100;434;Ladera;Montañoso
Ulloa;2005;Aguacate;Norte;4,7;-75,84;1350;21;2100;434;Ladera;Montañoso
Versalles;2015;Granadilla;Norte;4,58;-76,2;1864;17;2400;434;Ladera;Montañoso
Cali;2007;Cítricos;Sur;3,45;-76,53;995;24;1450;435;Valle;Plano
Guacarí;2012;Maracuyá;Centro;3,76;-76,33;980;24;1100;435;Valle;Plano
Trujillo;2014;Aguacate;Centro;4,22;-76,33;1260;21;2100;435;Ladera;Montañoso
Ulloa;2006;Aguacate;Norte;4,7;-75,84;1350;21;2100;435;Ladera;Montañoso
Vijes;2020;Banano;Sur;3,71;-76,43;987;24;1100;435;Ladera;Montañoso
Dagua;2001;Lulo;Sur;3,66;-76,69;828;24;2200;436;Ladera;Montañoso
El Cairo;2004;Banano;Norte;4,76;-76,22;1850;17;2800;436;Ladera;Montañoso
El Cairo;2006;Banano;Norte;4,76;-76,22;1850;17;2800;436;Ladera;Montañoso
La Victoria;2003;Guayaba;Norte;4,52;-76,04;915;25;1100;437;Valle;Plano
Buga;2004;Mora;Centro;3,9;-76,3;969;24;1050;439;Valle;Plano
Bolivar;2008;Cítricos;Norte;4,34;-76,18;978;24;1100;440;Ladera;Montañoso
